"","site","vernacular_name","life_stage","count","water_type","tolerance","trophic_class","native","tsn","rank_name","class","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","species","gradient","basin","drainage_size"
"504","LCHZ","blacknose dace","adult",12,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus","moderately degraded","North/East","Mid-Order"
"505","LCHZ","bluntnose minnow","adult",3,"warm_water","tolerant","generalist","native","163516","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Pimephales","Pimephales_notatus","moderately degraded","North/East","Mid-Order"
"506","LCHZ","common shiner","adult",21,"facultative_water","moderately_tolerant","generalist","native","163836","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Luxilus","Luxilus_cornutus","moderately degraded","North/East","Mid-Order"
"507","LCHZ","cutlips minnow","adult",4,"warm_water","intolerant","benthic_insectivore","non_native","163356","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Exoglossum","Exoglossum_maxillingua","moderately degraded","North/East","Mid-Order"
"508","LCHZ","fallfish","adult",31,"facultative_water","moderately_tolerant","generalist","native","163375","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_corporalis","moderately degraded","North/East","Mid-Order"
"509","LCHZ","golden shiner","adult",15,"warm_water","tolerant","generalist","native","163368","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notemigonus","Notemigonus_crysoleucas","moderately degraded","North/East","Mid-Order"
"510","LCHZ","longnose dace","adult",33,"facultative_water","tolerant","generalist","native","163384","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_cataractae","moderately degraded","North/East","Mid-Order"
"511","LCHZ","pumpkinseed","adult",1,"warm_water","moderately_tolerant","generalist","native","168144","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Lepomis","Lepomis_gibbosus","moderately degraded","North/East","Mid-Order"
"512","LCHZ","rock bass","adult",2,"facultative_water","moderately_tolerant","top_carnivore","native","168097","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Ambloplites","Ambloplites_rupestris","moderately degraded","North/East","Mid-Order"
"513","LCHZ","smallmouth bass","adult",3,"facultative_water","moderately_tolerant","top_carnivore","native","550562","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Micropterus","Micropterus_dolomieu","moderately degraded","North/East","Mid-Order"
"514","LCHZ","tessellated darter","adult",13,"facultative_water","moderately_tolerant","benthic_insectivore","native","168360","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_olmstedi","moderately degraded","North/East","Mid-Order"
"515","LCHZ","white sucker","adult",2,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii","moderately degraded","North/East","Mid-Order"
"516","LDEL","blacknose dace","adult",1,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus","reference","North/East","Mid-Order"
"517","LDEL","brown trout","adult",12,"cold_water","intolerant","top_carnivore","non_native","161997","Species","Teleostei","Protacanthopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salmo","Salmo_trutta","reference","North/East","Mid-Order"
"518","LDEL","central stoneroller","adult",4,"facultative_water","tolerant","benthic_herbivore","native","163508","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Campostoma","Campostoma_anomalum","reference","North/East","Mid-Order"
"519","LDEL","creek chub","adult",3,"facultative_water","tolerant","generalist","native","163376","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_atromaculatus","reference","North/East","Mid-Order"
"520","LDEL","cutlips minnow","adult",15,"warm_water","intolerant","benthic_insectivore","non_native","163356","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Exoglossum","Exoglossum_maxillingua","reference","North/East","Mid-Order"
"521","LDEL","fallfish","adult",3,"facultative_water","moderately_tolerant","generalist","native","163375","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_corporalis","reference","North/East","Mid-Order"
"522","LDEL","longnose dace","adult",35,"facultative_water","tolerant","generalist","native","163384","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_cataractae","reference","North/East","Mid-Order"
"523","LDEL","margined madtom","adult",12,"warm_water","moderately_tolerant","benthic_insectivore","native","164004","Species","Teleostei","Ostariophysi","Siluriformes",NA,NA,"Ictaluridae",NA,NA,"Noturus","Noturus_insignis","reference","North/East","Mid-Order"
"524","LDEL","shield darter","adult",1,"facultative_water","moderately_tolerant","benthic_insectivore","native","168474","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Percina","Percina_peltata","reference","North/East","Mid-Order"
"525","LDEL","smallmouth bass","adult",5,"facultative_water","moderately_tolerant","top_carnivore","native","550562","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Micropterus","Micropterus_dolomieu","reference","North/East","Mid-Order"
"526","LDEL","tessellated darter","adult",4,"facultative_water","moderately_tolerant","benthic_insectivore","native","168360","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_olmstedi","reference","North/East","Mid-Order"
"527","LDEL","white sucker","adult",9,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii","reference","North/East","Mid-Order"
"528","LOCK","blacknose dace","adult",8,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus","degraded","North/East","Headwater"
"529","LOCK","bluegill","adult",2,"warm_water","tolerant","generalist","native","168141","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Lepomis","Lepomis_macrochirus","degraded","North/East","Headwater"
"530","LOCK","brook trout","adult",2,"cold_water","intolerant","top_carnivore","native","162003","Species","Teleostei","Protacanthopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus","Salvelinus_fontinalis","degraded","North/East","Headwater"
"531","LOCK","creek chub","adult",2,"facultative_water","tolerant","generalist","native","163376","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_atromaculatus","degraded","North/East","Headwater"
"532","LOCK","fathead minnow","adult",4,"warm_water","tolerant","generalist","native","163517","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Pimephales","Pimephales_promelas","degraded","North/East","Headwater"
"533","LOCK","white sucker","adult",1,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii","degraded","North/East","Headwater"
"534","MBCR","blacknose dace","adult",15,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus","degraded","North/East","Mid-Order"
"535","MBCR","brown trout","adult",44,"cold_water","intolerant","top_carnivore","non_native","161997","Species","Teleostei","Protacanthopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salmo","Salmo_trutta","degraded","North/East","Mid-Order"
"536","MBCR","cutlips minnow","adult",20,"warm_water","intolerant","benthic_insectivore","non_native","163356","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Exoglossum","Exoglossum_maxillingua","degraded","North/East","Mid-Order"
"537","MBCR","fallfish","adult",1,"facultative_water","moderately_tolerant","generalist","native","163375","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_corporalis","degraded","North/East","Mid-Order"
"538","MBCR","longnose dace","adult",10,"facultative_water","tolerant","generalist","native","163384","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_cataractae","degraded","North/East","Mid-Order"
"539","MBCR","pumpkinseed","adult",3,"warm_water","moderately_tolerant","generalist","native","168144","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Lepomis","Lepomis_gibbosus","degraded","North/East","Mid-Order"
"540","MBCR","white sucker","adult",16,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii","degraded","North/East","Mid-Order"
"541","MBCR","yellow perch","adult",3,"facultative_water","moderately_tolerant","top_carnivore","native","168469","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Perca","Perca_flavescens","degraded","North/East","Mid-Order"
"542","MDBR","black bullhead","adult",31,"warm_water","tolerant","generalist","native","164039","Species","Teleostei","Ostariophysi","Siluriformes",NA,NA,"Ictaluridae",NA,NA,"Ameiurus","Ameiurus_melas","moderately degraded","North/East","Headwater"
"543","MDBR","bluegill","adult",1,"warm_water","tolerant","generalist","native","168141","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Lepomis","Lepomis_macrochirus","moderately degraded","North/East","Headwater"
"544","MDBR","bluntnose minnow","adult",25,"warm_water","tolerant","generalist","native","163516","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Pimephales","Pimephales_notatus","moderately degraded","North/East","Headwater"
"545","MDBR","central mudminnow","adult",1,"warm_water","tolerant","generalist","native","162153","Species","Teleostei","Protacanthopterygii","Esociformes",NA,NA,"Umbridae",NA,NA,"Umbra","Umbra_limi","moderately degraded","North/East","Headwater"
"546","MDBR","common shiner","adult",1,"facultative_water","moderately_tolerant","generalist","native","163836","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Luxilus","Luxilus_cornutus","moderately degraded","North/East","Headwater"
"547","MDBR","creek chub","adult",5,"facultative_water","tolerant","generalist","native","163376","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_atromaculatus","moderately degraded","North/East","Headwater"
"548","MDBR","eastern silvery minnow","adult",190,"warm_water","intolerant","benthic_herbivore","native","163359","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Hybognathus","Hybognathus_regius","moderately degraded","North/East","Headwater"
"549","MDBR","fathead minnow","adult",2,"warm_water","tolerant","generalist","native","163517","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Pimephales","Pimephales_promelas","moderately degraded","North/East","Headwater"
"550","MDBR","golden shiner","adult",4,"warm_water","tolerant","generalist","native","163368","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notemigonus","Notemigonus_crysoleucas","moderately degraded","North/East","Headwater"
"551","MDBR","largemouth bass","adult",15,"warm_water","moderately_tolerant","top_carnivore","native","168160","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Micropterus","Micropterus_salmoides","moderately degraded","North/East","Headwater"
"552","MDBR","logperch","adult",5,"warm_water","moderately_tolerant","benthic_insectivore","native","168472","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Percina","Percina_caprodes","moderately degraded","North/East","Headwater"
"553","MDBR","pumpkinseed","adult",5,"warm_water","moderately_tolerant","generalist","native","168144","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Lepomis","Lepomis_gibbosus","moderately degraded","North/East","Headwater"
"554","MDBR","tessellated darter","adult",7,"facultative_water","moderately_tolerant","benthic_insectivore","native","168360","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_olmstedi","moderately degraded","North/East","Headwater"
"555","MDBR","white sucker","adult",123,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii","moderately degraded","North/East","Headwater"
"556","METT","creek chub","adult",7,"facultative_water","tolerant","generalist","native","163376","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_atromaculatus","moderately degraded","North/East","Mid-Order"
"557","METT","eastern sand darter","adult",6,"warm_water","intolerant","benthic_insectivore","native","168517","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Ammocrypta","Ammocrypta_pellucida","moderately degraded","North/East","Mid-Order"
"558","METT","largemouth bass","adult",1,"warm_water","moderately_tolerant","top_carnivore","native","168160","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Micropterus","Micropterus_salmoides","moderately degraded","North/East","Mid-Order"
"559","METT","pumpkinseed","adult",1,"warm_water","moderately_tolerant","generalist","native","168144","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Lepomis","Lepomis_gibbosus","moderately degraded","North/East","Mid-Order"
"560","METT","rosyface shiner","adult",2,"warm_water","intolerant","water_column_insectivore","native","163409","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notropis","Notropis_rubellus","moderately degraded","North/East","Mid-Order"
"561","METT","tessellated darter","adult",29,"facultative_water","moderately_tolerant","benthic_insectivore","native","168360","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_olmstedi","moderately degraded","North/East","Mid-Order"
